Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773770957,20,POST,/infer [medium],0.100000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,2,0,11467.378916000598,12399.472562501614,11467.378916000598,13331.56620900263,589.0
1773770957,20,POST,/infer [short],0.300000,0.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,7,0,17000.0,14737.286791714723,3914.256417003344,21428.976374998456,312.14285714285717
1773770957,20,,Aggregated,0.800000,0.000000,17000,18000,20000,21000,21000,21000,21000,21000,21000,21000,21000,23,0,7500.0,8108.977797215313,1.6969169955700636,21428.976374998456,515.7391304347826
1773770958,20,GET,/health,0.300000,0.000000,3,3,3,3,3,3,3,3,3,3,3,9,0,17,15.992750219690302,1.6969169955700636,51.2028749944875,341.0
1773770958,20,POST,/infer [long],0.100000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,5,0,10000.0,11680.520383393741,3972.034042002633,19658.720541992807,1086.0
1773770958,20,POST,/infer [medium],0.100000,0.000000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,13000,2,0,11467.378916000598,12399.472562501614,11467.378916000598,13331.56620900263,589.0
1773770958,20,POST,/infer [short],0.300000,0.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,7,0,17000.0,14737.286791714723,3914.256417003344,21428.976374998456,312.14285714285717
1773770958,20,,Aggregated,0.800000,0.000000,17000,18000,20000,21000,21000,21000,21000,21000,21000,21000,21000,23,0,7500.0,8108.977797215313,1.6969169955700636,21428.976374998456,515.7391304347826
1773770959,20,GET,/health,0.200000,0.000000,3,3,3,3,3,3,3,3,3,3,3,9,0,17,15.992750219690302,1.6969169955700636,51.2028749944875,341.0
1773770959,20,POST,/infer [long],0.200000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,5,0,10000.0,11680.520383393741,3972.034042002633,19658.720541992807,1086.0
1773770959,20,POST,/infer [medium],0.100000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,3,0,13000.0,15998.428930334436,11467.378916000598,23196.34166600008,599.0
1773770959,20,POST,/infer [short],0.300000,0.000000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,21000,7,0,17000.0,14737.286791714723,3914.256417003344,21428.976374998456,312.14285714285717
1773770959,20,,Aggregated,0.800000,0.000000,18000,20000,21000,21000,23000,23000,23000,23000,23000,23000,23000,24,0,7500.0,8737.61795841468,1.6969169955700636,23196.34166600008,520.0416666666666
1773770960,20,GET,/health,0.300000,0.000000,3,3,3,3,3,3,3,3,3,3,3,10,0,3,14.675483597966377,1.6969169955700636,51.2028749944875,341.0
1773770960,20,POST,/infer [long],0.200000,0.000000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,20000,5,0,10000.0,11680.520383393741,3972.034042002633,19658.720541992807,1086.0
1773770960,20,POST,/infer [medium],0.000000,0.000000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,23000,3,0,13000.0,15998.428930334436,11467.378916000598,23196.34166600008,599.0
1773770960,20,POST,/infer [short],0.400000,0.000000,21000,21000,21000,23000,23000,23000,23000,23000,23000,23000,23000,8,0,17000.0,15790.855166625988,3914.256417003344,23165.833791004843,321.375
1773770960,20,,Aggregated,0.900000,0.000000,20000,21000,21000,23000,23000,23000,23000,23000,23000,23000,23000,26,0,7500.0,8956.595572190754,1.6969169955700636,23196.34166600008,508.0
1773770961,20,GET,/health,0.200000,0.000000,3,3,3,3,3,3,3,3,3,3,3,11,0,3,13.450685907049444,1.2027089978801087,51.2028749944875,341.0
