Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1773771090,20,,Aggregated,0.857143,0.000000,3900,3900,4800,4800,7100,7100,7100,7100,7100,7100,7100,8,0,1200.0,2517.9482134972204,15.00687500811182,7060.5002920055995,488.625
1773771091,20,GET,/health,0.300000,0.000000,19,19,50,50,50,50,50,50,50,50,50,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771091,20,POST,/infer [long],0.100000,0.000000,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,2,0,7100.0,8363.826333508769,7060.5002920055995,9667.152375011938,1046.5
1773771091,20,POST,/infer [medium],0.200000,0.000000,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,2,0,3100.0,3481.0248954963754,3072.1114159969147,3889.938374995836,565.0
1773771091,20,POST,/infer [short],0.200000,0.000000,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,4800,2,0,1219.149832992116,3018.606103993079,1219.149832992116,4818.062374994042,370.5
1773771091,20,,Aggregated,0.800000,0.000000,3900,4800,7100,7100,9700,9700,9700,9700,9700,9700,9700,9,0,3100.0,3312.3042314433,15.00687500811182,9667.152375011938,556.1111111111111
1773771092,20,GET,/health,0.300000,0.000000,19,19,19,19,19,19,19,19,19,19,19,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771092,20,POST,/infer [long],0.100000,0.000000,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,2,0,7100.0,8363.826333508769,7060.5002920055995,9667.152375011938,1046.5
1773771092,20,POST,/infer [medium],0.200000,0.000000,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,2,0,3100.0,3481.0248954963754,3072.1114159969147,3889.938374995836,565.0
1773771092,20,POST,/infer [short],0.200000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,3,0,4800.0,5563.280749663439,1219.149832992116,10652.630041004159,377.6666666666667
1773771092,20,,Aggregated,0.800000,0.000000,4800,7100,9700,9700,11000,11000,11000,11000,11000,11000,11000,10,0,3100.0,4046.336812399386,15.00687500811182,10652.630041004159,539.7
1773771093,20,GET,/health,0.300000,0.000000,19,19,19,19,19,19,19,19,19,19,19,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771093,20,POST,/infer [long],0.100000,0.000000,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,2,0,7100.0,8363.826333508769,7060.5002920055995,9667.152375011938,1046.5
1773771093,20,POST,/infer [medium],0.200000,0.000000,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,3900,2,0,3100.0,3481.0248954963754,3072.1114159969147,3889.938374995836,565.0
1773771093,20,POST,/infer [short],0.200000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,3,0,4800.0,5563.280749663439,1219.149832992116,10652.630041004159,377.6666666666667
1773771093,20,,Aggregated,0.800000,0.000000,7100,7100,9700,9700,11000,11000,11000,11000,11000,11000,11000,10,0,3100.0,4046.336812399386,15.00687500811182,10652.630041004159,539.7
1773771094,20,GET,/health,0.200000,0.000000,19,19,19,19,19,19,19,19,19,19,19,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771094,20,POST,/infer [long],0.200000,0.000000,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,2,0,7100.0,8363.826333508769,7060.5002920055995,9667.152375011938,1046.5
1773771094,20,POST,/infer [medium],0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,3,0,3900.0,6350.876680332779,3072.1114159969147,12090.580250005587,540.6666666666666
1773771094,20,POST,/infer [short],0.200000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,4,0,4800.0,7132.251447746967,1219.149832992116,11839.16354199755,325.25
1773771094,20,,Aggregated,0.700000,0.000000,11000,11000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12,0,3900.0,5366.092659666417,15.00687500811182,12090.580250005587,504.75
1773771095,20,GET,/health,0.200000,0.000000,19,19,19,19,19,19,19,19,19,19,19,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771095,20,POST,/infer [long],0.200000,0.000000,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,2,0,7100.0,8363.826333508769,7060.5002920055995,9667.152375011938,1046.5
1773771095,20,POST,/infer [medium],0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,3,0,3900.0,6350.876680332779,3072.1114159969147,12090.580250005587,540.6666666666666
1773771095,20,POST,/infer [short],0.200000,0.000000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771095,20,,Aggregated,0.700000,0.000000,11000,12000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13,0,4800.0,5935.015705077183,15.00687500811182,12762.09225000639,492.46153846153845
1773771096,20,GET,/health,0.200000,0.000000,19,19,19,19,19,19,19,19,19,19,19,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771096,20,POST,/infer [long],0.200000,0.000000,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,2,0,7100.0,8363.826333508769,7060.5002920055995,9667.152375011938,1046.5
1773771096,20,POST,/infer [medium],0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,3,0,3900.0,6350.876680332779,3072.1114159969147,12090.580250005587,540.6666666666666
1773771096,20,POST,/infer [short],0.200000,0.000000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771096,20,,Aggregated,0.700000,0.000000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13,0,4800.0,5935.015705077183,15.00687500811182,12762.09225000639,492.46153846153845
1773771097,20,GET,/health,0.200000,0.000000,19,19,19,19,19,19,19,19,19,19,19,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771097,20,POST,/infer [long],0.200000,0.000000,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,2,0,7100.0,8363.826333508769,7060.5002920055995,9667.152375011938,1046.5
1773771097,20,POST,/infer [medium],0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,3,0,3900.0,6350.876680332779,3072.1114159969147,12090.580250005587,540.6666666666666
1773771097,20,POST,/infer [short],0.200000,0.000000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771097,20,,Aggregated,0.700000,0.000000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13,0,4800.0,5935.015705077183,15.00687500811182,12762.09225000639,492.46153846153845
1773771098,20,GET,/health,0.200000,0.000000,19,19,19,19,19,19,19,19,19,19,19,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771098,20,POST,/infer [long],0.200000,0.000000,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,9700,2,0,7100.0,8363.826333508769,7060.5002920055995,9667.152375011938,1046.5
1773771098,20,POST,/infer [medium],0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,3,0,3900.0,6350.876680332779,3072.1114159969147,12090.580250005587,540.6666666666666
1773771098,20,POST,/infer [short],0.200000,0.000000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771098,20,,Aggregated,0.700000,0.000000,12000,12000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13,0,4800.0,5935.015705077183,15.00687500811182,12762.09225000639,492.46153846153845
1773771099,20,GET,/health,0.000000,0.000000,19,19,19,19,19,19,19,19,19,19,19,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771099,20,POST,/infer [long],0.200000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,9700.0,11027.867833676282,7060.5002920055995,16355.95083401131,1092.3333333333333
1773771099,20,POST,/infer [medium],0.100000,0.000000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,12000,3,0,3900.0,6350.876680332779,3072.1114159969147,12090.580250005587,540.6666666666666
1773771099,20,POST,/infer [short],0.300000,0.000000,12000,12000,13000,13000,13000,13000,13000,13000,13000,13000,13000,5,0,11000.0,8258.219608198851,1219.149832992116,12762.09225000639,329.2
1773771099,20,,Aggregated,0.600000,0.000000,12000,12000,13000,13000,16000,16000,16000,16000,16000,16000,16000,14,0,4800.0,6679.368214286764,15.00687500811182,16355.95083401131,541.8571428571429
1773771100,20,GET,/health,0.000000,0.000000,19,19,19,19,19,19,19,19,19,19,19,3,0,19,27.941138997751597,15.00687500811182,50.28729198966175,347.0
1773771100,20,POST,/infer [long],0.200000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,3,0,9700.0,11027.867833676282,7060.5002920055995,16355.95083401131,1092.3333333333333
